"","ETHANE(SITE-LP_LakePark) PPBC","ETHYLENE(SITE-LP_LakePark) PPBC","PROPANE(SITE-LP_LakePark) PPBC","PROPYLENE(SITE-LP_LakePark) PPBC","ISO-BUTANE(SITE-LP_LakePark) PPBC","N-BUTANE(SITE-LP_LakePark) PPBC","ACETYLENE(SITE-LP_LakePark) PPBC","TRANS-2-BUTENE(SITE-LP_LakePark) PPBC","1-BUTENE(SITE-LP_LakePark) PPBC","CIS-2-BUTENE(SITE-LP_LakePark) PPBC","CYCLOPENTANE(SITE-LP_LakePark) PPBC","ISO-PENTANE(SITE-LP_LakePark) PPBC","N-PENTANE(SITE-LP_LakePark) PPBC","1,3-BUTADIENE(SITE-LP_LakePark) PPBC","TRANS-2-PENTENE(SITE-LP_LakePark) PPBC","1-PENTENE(SITE-LP_LakePark) PPBC","CIS-2-PENTENE(SITE-LP_LakePark) PPBC","2,2-DIMETHYLBUTANE(SITE-LP_LakePark) PPBC","2,3-DIMETHYLBUTANE(SITE-LP_LakePark) PPBC","2-METHYLPENTANE(SITE-LP_LakePark) PPBC","3-METHYLPENTANE(SITE-LP_LakePark) PPBC","ISOPRENE(SITE-LP_LakePark) PPBC","2-METHYL-1-PENTENE(SITE-LP_LakePark) PPBC","1-HEXENE(SITE-LP_LakePark) PPBC","N-HEXANE(SITE-LP_LakePark) PPBC","METHYLCYCLOPENTANE(SITE-LP_LakePark) PPBC","2,4-DIMETHYLPENTANE(SITE-LP_LakePark) PPBC","BENZENE(SITE-LP_LakePark) PPBC","CYCLOHEXANE(SITE-LP_LakePark) PPBC","2-METHYLHEXANE(SITE-LP_LakePark) PPBC","2,3-DIMETHYLPENTANE(SITE-LP_LakePark) PPBC","3-METHYLHEXANE(SITE-LP_LakePark) PPBC","2,2,4-TRIMETHYLPENTANE(SITE-LP_LakePark) PPBC","N-HEPTANE(SITE-LP_LakePark) PPBC","METHYLCYCLOHEXANE(SITE-LP_LakePark) PPBC","2,3,4-TRIMETHYLPENTANE(SITE-LP_LakePark) PPBC","TOLUENE(SITE-LP_LakePark) PPBC","2-METHYLHEPTANE(SITE-LP_LakePark) PPBC","3-METHYLHEPTANE(SITE-LP_LakePark) PPBC","N-OCTANE(SITE-LP_LakePark) PPBC","ETHYLBENZENE(SITE-LP_LakePark) PPBC","M&P-XYLENE(SITE-LP_LakePark) PPBC","STYRENE(SITE-LP_LakePark) PPBC","O-XYLENE(SITE-LP_LakePark) PPBC","N-NONANE(SITE-LP_LakePark) PPBC","ISO-PROPYLBENZENE(SITE-LP_LakePark) PPBC","ALPHA-PINENE(SITE-LP_LakePark) PPBC","N-PROPYLBENZENE(SITE-LP_LakePark) PPBC","M-ETHYLTOLUENE(SITE-LP_LakePark) PPBC","P-ETHYLTOLUENE(SITE-LP_LakePark) PPBC","1,3,5-TRI-M-BENZENE(SITE-LP_LakePark) PPBC","O-ETHYLTOLUENE(SITE-LP_LakePark) PPBC","BETA-PINENE(SITE-LP_LakePark) PPBC","1,2,4-TRI-M-BENZENE(SITE-LP_LakePark) PPBC","N-DECANE(SITE-LP_LakePark) PPBC","1,2,3-TRI-M-BENZENE(SITE-LP_LakePark) PPBC","M-DIETHYLBENZENE(SITE-LP_LakePark) PPBC","P-DIETHYLBENZENE(SITE-LP_LakePark) PPBC","N-UNDECANE(SITE-LP_LakePark) PPBC","N-DODECANE(SITE-LP_LakePark) PPBC","TNMHC(SITE-LP_LakePark) PPBC","TNMTC(SITE-LP_LakePark) PPBC"
"03/18/2026 1:00","0.0981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0074","0","0.0101","0","0","0","0","0.0241","0","0","0","0.0127","0","0","0.863","0.1524"
"03/19/2026 3:00","0.1406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0217","0","0","0","0","0","0","0.8209","0.1623"
"03/20/2026 1:00","0.1609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0127","0","0","0","0","0","0","0","0","0","0.0195","0","0","0","0","0","0","0.0225","0","0","0","0.0129","0.0364","0.0193","0","0.0279","0.0056","0.0442","0","0","0","0","0","0","1.0937","0.3619"
"03/21/2026 3:00","0.2044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0227","0","0","0","0","0","0","0.0344","0","0","0","0","0.0396","0","0","0","0","0","0","0.0209","0.0157","0","0","0","0.0183","0","0","0","0.0185","0","0","1.4543","0.3745"
"03/22/2026 2:00","0.0706","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.034","0","0","0","0","0.0263","0","0","0","0","0","0","0","0","0","0","0","0.0185","0.0133","0","0.0348","0","0.0203","0","0","0","0","0","0","0.9546","0.2178"
"03/23/2026 3:00","0.1515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0098","0.0689","0","0.0177","0.0125","0","0.007","0.0261","0.0209","0","0","0","0","0","0","1.3907","0.3144"
"03/24/2026 1:00","0.2328","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0165","0","0","0","0.0223","0","0","0","0","0.03","0","0","0","0","0.0155","0.0191","0","0","0","0","0.0269","0","0","1.5119","0.3828"
"03/25/2026 3:00","0.1541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0275","0","0","0","0","0.0251","0","0","0","0","0.0084","0","0.0368","0.0308","0.0111","0.0428","0.0189","0","0","0.0111","0","0.0219","0","0.0157","1.4991","0.4042"
"03/26/2026 1:00","0.0445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0115","0","0","0","0","0.0472","0","0.0127","0.0197","0.0159","0","0","0.8215","0.1515"
"03/27/2026 3:00","0.0431","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0573","0","0.0189","0","0","0","0","0","0","0.8268","0.1488"
"03/28/2026 1:00","0.1894","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0131","0","0","0","0","0","0","0","0","0","0","0.0249","0","0","0","0.0125","0","0","0","0","0","0.0086","0.0263","0","0","0","0","0","0","0.9374","0.2748"
"03/29/2026 4:00","0.2393","0","0","0","0","0","0","0","0","0","0","0","0.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0275","0","0","0","0","0","0","0","0.0139","0","0","0","0","0","0","0.007","0","0","0","0","0","0","0","0.039","0.0239","0.048","0","0","0","0","0","0.0084","1.0395","0.422"
"03/30/2026 1:00","0.2024","0","0","0","0","0","0.022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0376","0","0","0","0","0","0","0","0","0","0","0","0","0.0056","0","0.0336","0","0.0165","0","0","0","0.0103","0","0","1.0945","0.328"
"03/31/2026 3:00","0.046","0","0","0","0","0","0","0.0218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0563","0","0.0054","0","0","0","0.004","0.0103","0.0096","0","0","0.0366","0","0","0","0","0.9369","0.19"
"04/01/2026 1:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0679","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0306","0","0","0","0","0","0","0.0115","0","0","0.0173","0.0155","0","0","0.9102","0.1428"
"04/02/2026 3:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0074","0","0","0.8222","0.0074"
"04/03/2026 1:00","0.078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0189","0.0121","0","0","0","0","0","0.0149","0","0","0","0","0","0","0.9152","0.1239"
"04/04/2026 3:00","0.1909","0","0","0","0","0","0","0","0","0","0","0.0127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0394","0.0328","0.0223","0","0","0","0","0.0127","0","0","0","0","0","0","0","1.0694","0.3295"
"04/05/2026 2:00","0.2287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0137","0.0129","0","0","0","0","0.0239","0.0961","0","0","0","0","0.0312","0","1.4178","0.4065"
"04/06/2026 3:00","0.2775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0541","0","0","0","0","0","0","1.3037","0.3316"
"04/07/2026 1:00","0.2258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0177","0","0","0","0","0","0","0.0374","0","0","0","0","0","0","0","0","0","0","0.006","0","0","0","0.0135","0.0137","0","0","0","0","0","0","0","1.4001","0.3141"
"04/08/2026 3:00","0.173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0247","0","0","0","0","0","0","0.0066","0","0","0","0","0","0","0","0.0119","0.0141","0.0181","0","0.0191","0","0","0.01","0","1.0119","0.2775"
"04/09/2026 1:00","0.1611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0302","0","0","0","0","0","0","0.0103","0","0","0.0215","0","0.009","0.0231","0","0.0147","0","0.0101","0","0","0","0","0","0","1.4086","0.28"
"04/10/2026 3:00","0.1002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0224","0","0","0","0","0","0","0","0","0","0","0","0","0.0255","0","0","0","0.0444","0","0","0","0","0.0185","0","0.0115","0","0.0115","0.0072","0.0117","0","0","0","0","0","0","0","0","1.1133","0.2529"
"04/11/2026 1:00","0.0421","0","0","0","0","0","0","0.0333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0201","0","0","0","0","0","0","0","0","0.006","0.0185","0.0382","0","0","0","0.0155","0","0","0.9318","0.1737"
"04/12/2026 4:00","0.1145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0201","0","0","0","0","0","0","0","0","0","0.0243","0","0.0068","0","0","0.0627","0.0173","0.0217","0","0","0","0","0.0376","0","0","0","0","0","0.0231","0.9584","0.3281"
"04/13/2026 1:00","0","0","0.0294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0376","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0167","0.0121","0","0","0","0","0","0","0.0328","0","0","0","0","0","0","1.0376","0.1286"
"04/14/2026 3:00","0.056","0","0","0","0","0","0","0","0","0","0","0","0.0119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0416","0","0","0","0","0","0","0","0","0","0","0","0.0143","0","0.8129","0.1238"
"04/15/2026 1:00","0.0917","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0135","0.006","0","0","0","0","0","0","0","0.0241","0.0203","0","0","0","0","0","0","0","0.942","0.1556"
"04/16/2026 3:00","0.0339","0","0","0","0","0","0","0","0","0","0","0.0076","0","0","0","0","0","0.0146","0","0","0","0","0","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0412","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8655","0.1053"
"04/17/2026 1:00","0.0743","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0304","0","0","0.0066","0.8002","0.1113"
"04/18/2026 3:00","0.1831","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007","0","0","0","0","0","0","0","0","0.009","0","0","0.0257","0","0","0.8706","0.2248"
"04/18/2026 19:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04/18/2026 20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04/18/2026 21:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04/18/2026 22:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04/18/2026 23:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04/19/2026 0:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04/19/2026 1:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04/19/2026 2:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"04/19/2026 18:00","0","0","0","0","0","0.0868","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1952","0","0","0","0.0374","0","0.01","0.0101","0","0","0","0","0","0","0.0505","0","0.0702","0.1833","4.332","0.6435"
"04/19/2026 19:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0927","0","0","0","0.0197","0","0","0","0","0","0","0","0","0","0","0","0.0072","0.0667","3.1765","0.1863"
"04/19/2026 20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1218","0","0","0.0119","0.04","0","0","0","0","0","0.0103","0","0","0","0","0","0.0072","0.0466","2.567","0.2378"
"04/19/2026 21:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2201","0.0277","0.0094","0.0068","0.0511","0","0.0243","0","0","0","0","0","0","0","0","0.0231","0","0.0993","3.3713","0.4727"
"04/19/2026 22:00","0","0","0","0","0","0.0831","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0593","0","0","0.0135","0","0","0","0","0","0","0","0","0","0","0","0","0.0078","0","0.0101","0","0.0418","0","0.0098","0","0.0376","0","0","0","0","0","0","0","0","0.0468","3.0354","0.3098"
"04/19/2026 23:00","0","0","0","0","0","0.0606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0432","0","0","0","0","0","0","0","0","0.0145","0","0","0","0","0","0","0","0.0888","2.74","0.2071"
"04/20/2026 4:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.035","0","0.0064","0","0.0281","0","0","0","0","0","0.0078","0","0","0","0.4639","0","0","0.0615","3.4625","0.6329"
"04/21/2026 1:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0139","0","0","0","0","0","0","0","0.0533","0","0","0","0.0183","0","0","0","0.0098","0","0","0","0","0","0.0308","0","0.0082","0","2.0806","0.1343"
"04/22/2026 3:00","0","0","0","0","0","0","0","0","0","0","0","0","0.0146","0","0","0","0","0.048","0.0203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0149","0.0068","0","0","0.0141","0","0","0","0","0.0203","0","0","0","0","0.049","0","0.0159","0","2.2313","0.2039"
"04/23/2026 2:00","0.0704","0.1724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0086","0.0263","0","0","0","0","0","0","0","0","0.1767","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0137","0","0","0","0.0155","0.0141","0","0.0336","0","0.0213","0","0.0263","0.0665","0","0","0.0223","0.0482","0.0068","0.1138","2.0382","0.8365"
"04/24/2026 3:00","0.0632","0.1468","0","0","0","0.0546","0","0.0203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1106","0","0","0","0","0","0","0.0187","0","0","0","0","0","0","0.0191","0","0.0086","0","0","0","0","0","0","0","0","0.0253","0.04","0","0","0","0.0289","0","0","1.6043","0.5361"
"04/25/2026 1:00","0.0394","0.1045","0","0","0","0","0","0","0","0","0.0099","0","0","0.007","0","0","0.0228","0","0","0","0","0","0","0","0","0","0","0.1075","0","0","0","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0358","0","0.0159","0","0","0","0.0119","0","0","0","0.0113","0.0511","0","0","1.412","0.4671"
"04/25/2026 6:00","0.0899","0.1211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1383","0.0209","0","0","0","0","0","0","0","0.0927","0","0","0","0","0.1451","0","0","0","0","0.037","0.2121","0","0","0","0","0.0078","0.4024","0","0","0","0.4862","0.0239","0","2.6694","1.7774"
"04/26/2026 4:00","0.0858","0.1364","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0173","0","0","0","0","0","0","0","0","0","0","0","0.1631","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0636","0","0","0","0","0","0","0.0304","0","0","0.0264","0.0579","0","0","1.78","0.5809"
"04/27/2026 1:00","0.1277","0.127","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0137","0","0","0","0","0","0","0.0091","0","0","0","0","0","0","0","0","0.0325","0","0","0","0","0.0222","0","0","0","0","0","0","0.0093","0","0","0.0722","0","0.0357","0","0","0.0072","0.0367","0","0","0","0.022","0.028","0","0.0727","2.1885","0.616"
"04/28/2026 3:00","0.2322","0.0933","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.031","0","0","0","0","0","0","0.3364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.035","0","0","0.0542","0.0336","0.0346","0","0","0","0.0278","0.0297","0","0","0","0","0","0.147","2.6832","1.0548"
"04/29/2026 1:00","0.2317","0.1252","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0084","0","0","0","0","0.0096","0","0","0","0","0","0","0.3374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0551","0","0.0388","0","0","0","0.0383","0.0484","0","0","0.0096","0","0","0.0925","2.2567","0.995"
"04/30/2026 3:00","0.114","0.1232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0089","0","0","0","0","0.2645","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0215","0","0","0.0451","0.071","0","0","0.0084","0","0.0222","0","0","0","0.0234","0.0171","0","0","1.7944","0.7193"
"05/01/2026 1:00","0.0562","0.071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0229","0","0","0","0","0","0.0107","0.0285","0","0.0129","0.0278","0","0","0.0353","1.3608","0.3263"
"05/02/2026 3:00","0.1846","0.0649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0666","0","0","0.0182","0","0","0","0.0273","0","0","0.0355","0.0505","0.0456","0.0245","1.7464","0.9081"
"05/03/2026 2:00","0.1762","0.099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0388","0.0294","0","0","0","0","0","0.0407","0","0.04","0.0397","0.0804","0","0","1.5926","0.7937"
"05/04/2026 3:00","0.1216","0.102","0","0","0","0","0","0","0.0232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2995","0","0","0","0","0","0","0","0.0178","0","0","0","0","0","0","0","0","0.0056","0.0178","0.0544","0","0.0318","0","0","0","0.0297","0.0551","0","0.0231","0.0327","0.0533","0.0105","0","1.9261","0.8781"
"05/05/2026 1:00","0.0633","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0423","0","0.0206","0","0","0","0","0","0","0","0","0","0","0","0","0.1086","0","0.0325","0","0","0","0.0311","0.0178","0","0.0528","0.0675","0","0","0","1.9073","0.4365"
"05/06/2026 3:00","0.0437","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0995","0.0114","0.0196","0","0","0","0.0278","0.082","0","0","0.0332","0.0346","0","0.0336","1.882","0.3925"
"05/07/2026 1:00","0.1109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2958","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0614","0","0","0","0","0","0.0173","0.0411","0","0","0.039","0.0222","0","0","1.4125","0.5877"
"05/08/2026 3:00","0.2263","0.1147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","0","0","0","0","0.0227","0","0","0","0","0","0","0","0.0243","0","0.1035","0","0.0285","0","0","0","0","0.0367","0","0","0.061","0.0598","0","0.014","2.238","0.7165"
"05/09/2026 1:00","0.0621","0","0","0","0.0369","0","0","0","0","0","0","0","0","0.0091","0","0","0","0","0","0","0","0","0","0","0","0.0477","0","0.3313","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1026","0","0","0","0","0","0","0","0","0","0.0402","0","0","0","1.5773","0.6299"
"05/10/2026 4:00","0.1691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3675","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0769","0","0.0512","0.0243","0","0","0","0.0386","0","0","0.0636","0.0318","0","0","1.6749","0.823"
"05/11/2026 1:00","0.1616","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4645","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1273","0","0.0068","0","0","0","0","0","0","0","0.035","0.015","0","0.0815","1.8639","0.8917"
"05/12/2026 3:00","0.1703","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4357","0","0","0","0","0","0","0","0","0.0512","0","0","0","0","0.0393","0","0","0","0","0.1484","0","0.0304","0","0","0","0.0201","0.0523","0","0.0484","0.0736","0","0","0.0395","2.0061","1.1092"
"05/13/2026 1:00","0.1543","0.0565","0","0","0","0","0","0","0","0","0","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1558","0","0.0294","0","0","0","0.0105","0.021","0","0.0409","0.047","0.0241","0.0096","0","2.1822","0.5555"
"05/14/2026 1:00","0","0","0","0","0.0319","0","0","0","0","0","0","0","0","0.0167","0","0","0","0","0","0.0157","0","0","0","0","0","0","0","0","0.0096","0","0","0","0","0","0.0069","0.0084","0","0","0","0","0","0","0","0","0.0318","0.0126","0.0153","0","0","0","0","0","0.0232","0.0296","0","0.0076","0.0493","0.0498","0","0.0479","1.6382","0.3563"
"05/14/2026 2:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0368","0","0","0.0264","0","0","0","0","0","0","0","0","0","0","0.0042","0.0375","0","0","0","0","0","0.0113","0.0183","0","0.0047","0.0133","0.0049","0","0","1.2073","0.1574"
"05/14/2026 7:00","0.0545","0","0","0","0","0","0","0","0","0","0","0","0.0095","0","0","0","0","0","0","0","0.0276","0","0","0","0","0","0","0","0","0.0111","0","0","0","0","0","0","0.0619","0.0079","0","0","0","0.1732","0","0","0","0","0.0089","0.2","0","0","0","0","0","0.3981","0","0","0.0037","0.0106","0","0.0323","3.0067","0.9993"
"05/14/2026 8:00","0.0362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0086","0","0.0086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0247","0.0323","0.0072","0","0","0","0.0128","0.0673","0.0086","0","0","0.0141","0","0","1.5118","0.2204"
